Time	Day of Week	Probe speed 	Probe flow 1	TPM speed 	TPM flow 	Sensor speed 	Sensor flow 				
1/8/2019 12:25	2	71.6	628	71.59	483	73.90	511				
1/8/2019 12:30	2	71.2	632	71.50	485	73.35	490				
1/8/2019 12:35	2	69.9	632	71.54	478	73.45	531				
1/8/2019 12:40	2	71.2	632	71.49	464	73.33	466				
1/8/2019 12:45	2	71.9	637	71.32	457	71.70	571				
1/8/2019 12:50	2	70.5	637	71.41	468	72.63	501				
1/8/2019 12:55	2	71.3	637	71.61	472	73.00	531				
1/8/2019 13:00	2	71.4	641	71.82	469	73.48	479				
1/8/2019 13:05	2	73.2	641	71.66	447	72.50	477				
1/8/2019 13:10	2	71.2	641	71.42	436	72.95	501				
1/8/2019 13:15	2	68.6	659	71.07	434	73.78	519				
1/8/2019 13:20	2	70.4	659	70.85	451	71.98	555				
1/8/2019 13:25	2	68	659	70.92	477	73.75	473				
1/8/2019 13:30	2	71.6	682	71.10	489	73.08	534				
1/8/2019 13:35	2	68.9	682	71.11	480	74.38	472				
1/8/2019 13:40	2	69.6	682	71.31	472	72.23	519				
1/8/2019 13:45	2	68.9	700	71.32	451	73.85	485				
1/8/2019 13:50	2	72.3	700	71.15	437	73.40	443				
1/8/2019 13:55	2	69.9	700	70.99	438	72.85	480				
1/8/2019 14:00	2	67.1	723	70.99	454	74.03	454				
1/8/2019 14:05	2	69.6	723	70.90	457	73.03	472				
1/8/2019 14:10	2	68.2	723	70.88	462	72.18	528				
1/8/2019 14:15	2	65.2	759	70.94	470	72.55	524				
1/8/2019 14:20	2	67.8	759	71.09	475	71.93	542				
1/8/2019 14:25	2	65.4	759	71.15	472	71.15	482				
1/8/2019 14:30	2	69.3	800	71.15	463	72.13	529				
1/8/2019 14:35	2	68.3	800	71.38	457	71.73	560				
1/8/2019 14:40	2	68.6	800	71.63	439	69.78	569				
1/8/2019 14:45	2	68	841	71.70	428	72.00	576				
1/8/2019 14:50	2	69.3	841	71.65	434	70.58	596				
1/8/2019 14:55	2	67.2	841	71.55	444	70.95	543				
1/8/2019 15:00	2	65.8	887	71.46	454	72.28	536				
1/8/2019 15:05	2	69.5	887	71.38	461	72.15	569				
1/8/2019 15:10	2	68.4	887	71.31	467	69.03	598				
1/8/2019 15:15	2	62.3	919	71.11	464	68.80	641				
1/8/2019 15:20	2	67.5	919	70.50	451	69.43	619				
1/8/2019 15:25	2	66.1	919	69.77	452	70.05	647				
1/8/2019 15:30	2	68.3	950	68.96	455	70.55	572				
1/8/2019 15:35	2	71	950	68.43	478	71.45	540				
1/8/2019 15:40	2	67.8	950	68.49	520	65.70	579				
1/8/2019 15:45	2	65.8	982	69.02	557	57.75	655				
1/8/2019 15:50	2	65	982	69.35	556	55.63	642				
1/8/2019 15:55	2	61.1	982	69.28	529	55.60	592				
1/8/2019 16:00	2	55.4	1019	68.98	516	62.93	638				
1/8/2019 16:05	2	65.9	1019	68.87	534	67.40	593				
1/8/2019 16:10	2	68.1	1019	68.89	554	66.13	641				
1/8/2019 16:15	2	69.8	1014	68.98	558	68.00	661				
1/8/2019 16:20	2	69.8	1014	68.86	546	65.88	614				
1/8/2019 16:25	2	69.5	1014	68.17	517	68.65	644				
1/8/2019 16:30	2	67.1	1009	67.47	515	68.95	673				
1/8/2019 16:35	2	66.8	1009	67.04	537	66.03	634				
1/8/2019 16:40	2	67.8	1009	66.91	565	68.90	627				
1/8/2019 16:45	2	66.2	1009	66.78	573	66.60	640				
1/8/2019 16:50	2	66.8	1009	66.68	576	66.75	642				
1/8/2019 16:55	2	66.8	1009	66.61	580	62.90	627				
1/8/2019 17:00	2	65.2	1009	66.46	580	67.93	613				
1/8/2019 17:05	2	65.7	1009	66.23	578	68.75	642				
1/8/2019 17:10	2	68.3	1009	65.89	572	69.38	621				
1/8/2019 17:15	2	62.5	937	65.69	577	40.08	508				
1/8/2019 17:20	2	31.6	937	65.67	588	28.35	493				
1/8/2019 17:25	2	33.8	937	65.66	591	30.30	489				
1/8/2019 17:30	2	15.6	859	65.60	587	18.60	354				
1/8/2019 17:35	2	18.1	859	65.64	588	27.50	448				
1/8/2019 17:40	2	19	859	65.80	592	19.05	382				
1/8/2019 17:45	2	20.6	796	66.09	600	19.18	396				
1/8/2019 17:50	2	27.9	796	66.35	602	22.93	403				
1/8/2019 17:55	2	16.6	796	66.32	590	29.08	459				
1/8/2019 18:00	2	33.5	737	65.56	543	27.70	475				
1/8/2019 18:05	2	31.9	737	62.89	420	26.05	429				
1/8/2019 18:10	2	27.8	737	59.27	310	28.23	456				
1/8/2019 18:15	2	35.1	678	55.73	238	36.28	488				
1/8/2019 18:20	2	38.6	678	52.53	193	37.63	493				
1/8/2019 18:25	2	36.8	678	49.71	163	47.33	497				
1/8/2019 18:30	2	39.8	614	47.24	144	37.30	524				
1/8/2019 18:35	2	38.1	614	45.07	131	41.50	537				
1/8/2019 18:40	2	40	614	43.16	122	41.20	548				
1/8/2019 18:45	2	41.9	559	41.47	116	39.23	518				
1/8/2019 18:50	2	51.2	559	39.98	112	56.75	502				
1/8/2019 18:55	2	70.5	559	38.66	111	72.78	370				
1/8/2019 19:00	2	72	514	37.49	111	71.70	424				
1/8/2019 19:05	2	72.1	514	36.45	112	72.98	385				
1/8/2019 19:10	2	73.4	514	35.53	115	73.10	395				
1/8/2019 19:15	2	74.4	482	34.72	119	71.90	395				
1/8/2019 19:20	2	66.8	482	34.02	126	73.18	409				
1/8/2019 19:25	2	68.6	482	33.42	135	74.25	318				
1/8/2019 19:30	2	70.6	455	32.94	150	73.18	341				
1/8/2019 19:35	2	68.6	455	32.62	175	73.75	328				
1/8/2019 19:40	2	64.1	455	32.56	222	71.25	367				
1/8/2019 19:45	2	70.5	432	32.92	314	71.88	355				
1/8/2019 19:50	2	70.6	432	34.03	488	75.18	296				
1/8/2019 19:55	2	66.9	432	36.43	791	75.70	269				
1/8/2019 20:00	2	67.2	409	40.87	1216	75.43	278				
1/8/2019 20:05	2	67.4	409	47.84	1581	75.88	282				
1/8/2019 20:10	2	67.4	409	56.60	1564	74.88	306				
1/8/2019 20:15	2	68.1	400	64.51	1122	74.65	368				
1/8/2019 20:20	2	70.4	400	69.21	661	75.53	263				
1/8/2019 20:25	2	68	400	71.05	420	73.85	298				
1/8/2019 20:30	2	67.3	396	71.68	328	76.45	264				
1/8/2019 20:35	2	69.5	396	71.91	287	75.28	259				
1/8/2019 20:40	2	73	396	72.23	276	75.35	278				
1/8/2019 20:45	2	74.6	391	72.45	271	75.83	250				
1/8/2019 20:50	2	72.9	391	72.46	274	74.85	298				
1/8/2019 20:55	2	68.5	391	72.49	282	76.10	252				
1/8/2019 21:00	2	74	387	72.64	283	76.23	276				
1/8/2019 21:05	2	73	387	72.60	269	74.70	290				
1/8/2019 21:10	2	70.3	387	72.60	258	74.75	303				
1/8/2019 21:15	2	72.4	364	72.72	257	75.20	263				
1/8/2019 21:20	2	75.3	364	72.87	260	74.25	323				
1/8/2019 21:25	2	71.1	364	73.05	259	74.65	239				
1/8/2019 21:30	2	73.9	350	73.12	257	76.45	230				
1/8/2019 21:35	2	73.7	350	73.22	249	75.40	243				
1/8/2019 21:40	2	66.8	350	73.02	239	76.00	250				
1/8/2019 21:45	2	68.2	332	72.69	241	74.60	205				
1/8/2019 21:50	2	71.5	332	72.76	259	74.53	216				
1/8/2019 21:55	2	69.6	332	72.90	268	75.90	187				
1/8/2019 22:00	2	71.4	318	72.86	260	76.53	218				
1/8/2019 22:05	2	72.4	318	72.72	247	75.43	211				
1/8/2019 22:10	2	75.2	318	72.85	244	74.98	220				
1/8/2019 22:15	2	68.2	296	73.20	240	75.28	228				
1/8/2019 22:20	2	65.6	296	73.52	229	76.23	186				
1/8/2019 22:25	2	64	296	73.72	215	75.15	156				
1/8/2019 22:30	2	63.1	273	74.00	207	76.58	178				
1/8/2019 22:35	2	63.1	273	74.21	195	76.25	142				
1/8/2019 22:40	2	62.7	273	74.11	181	74.78	156				
1/8/2019 22:45	2	71.4	255	74.08	180	76.90	137				
1/8/2019 22:50	2	71.4	255	73.89	177	75.60	123				
1/8/2019 22:55	2	69.4	255	73.64	175	76.15	135				
1/8/2019 23:00	2	70.4	241	73.47	174	76.35	97				
1/8/2019 23:05	2	71.4	241	73.44	169	73.35	126				
1/8/2019 23:10	2	70.1	241	73.60	167	74.95	120				
1/8/2019 23:15	2	71	205	73.57	155	77.18	148				
1/8/2019 23:20	2	73.6	205	73.09	134	75.70	100				
1/8/2019 23:25	2	73.4	205	73.03	128	77.00	107				
1/8/2019 23:30	2	74.8	177	72.80	121	76.00	99				
1/8/2019 23:35	2	76.6	177	72.70	118	75.73	66				
1/8/2019 23:40	2	74.5	177	72.92	115	75.48	87				
1/8/2019 23:45	2	68.7	150	73.29	111	74.23	84				
1/8/2019 23:50	2	70.9	150	73.61	113	75.18	73				
1/8/2019 23:55	2	71.6	150	73.48	113	75.63	58				
1/9/2019 0:00	3	71.6	132	75.79	67	77.28	68				
1/9/2019 0:05	3	67.7	132	75.79	51	76.65	50				
1/9/2019 0:10	3	68.4	132	75.77	61	74.08	62				
1/9/2019 0:15	3	68.4	114	75.75	58	73.60	69				
1/9/2019 0:20	3	68.4	114	75.72	53	75.85	55				
1/9/2019 0:25	3	74.4	114	75.70	68	75.73	70				
1/9/2019 0:30	3	74.3	100	75.68	50	76.48	52				
1/9/2019 0:35	3	73.5	100	75.66	55	73.80	56				
1/9/2019 0:40	3	66.7	100	75.33	46	74.58	47				
1/9/2019 0:45	3	68	87	74.83	52	76.63	53				
1/9/2019 0:50	3	70.4	87	73.61	45	73.48	47				
1/9/2019 0:55	3	70.2	87	72.83	31	76.78	32				
1/9/2019 1:00	3	69.2	77	72.86	22	74.25	21				
1/9/2019 1:05	3	67.8	77	73.07	43	76.08	44				
1/9/2019 1:10	3	73.6	77	73.22	38	74.48	39				
1/9/2019 1:15	3	73.6	73	72.78	26	77.63	27				
1/9/2019 1:20	3	73.6	73	72.78	49	75.88	48				
1/9/2019 1:25	3	72.7	73	73.07	47	75.30	26				
1/9/2019 1:30	3	70.9	68	73.12	44	73.70	34				
1/9/2019 1:35	3	70.7	68	72.96	39	72.13	31				
1/9/2019 1:40	3	70.2	68	72.50	33	74.83	39				
1/9/2019 1:45	3	70.2	64	72.07	31	75.65	36				
1/9/2019 1:50	3	69.6	64	72.16	32	73.83	36				
1/9/2019 1:55	3	67.6	64	72.54	34	76.93	27				
1/9/2019 2:00	3	69.7	59	72.86	34	74.68	30				
1/9/2019 2:05	3	68.3	59	73.51	35	73.50	40				
1/9/2019 2:10	3	66.7	59	73.43	33	73.65	33				
1/9/2019 2:15	3	68.4	55	72.80	32	75.98	29				
1/9/2019 2:20	3	68.4	55	72.45	32	74.83	26				
1/9/2019 2:25	3	68.4	55	72.60	32	74.28	39				
1/9/2019 2:30	3	68.3	55	72.83	31	73.25	32				
1/9/2019 2:35	3	68.9	55	73.13	31	75.23	39				
1/9/2019 2:40	3	69	55	73.04	29	74.93	51				
1/9/2019 2:45	3	69.2	50	72.57	29	77.28	41				
1/9/2019 2:50	3	70.3	50	72.90	32	76.80	39				
1/9/2019 2:55	3	73.5	50	73.19	32	74.88	35				
1/9/2019 3:00	3	71.4	50	72.60	28	73.78	21				
1/9/2019 3:05	3	67.8	50	71.88	28	74.38	32				
1/9/2019 3:10	3	66.4	50	71.78	30	75.68	48				
1/9/2019 3:15	3	66.6	50	72.06	35	75.50	44				
1/9/2019 3:20	3	66.8	50	72.74	41	74.98	39				
1/9/2019 3:25	3	66.8	50	73.50	44	73.98	36				
1/9/2019 3:30	3	66.8	55	73.76	39	75.30	46				
1/9/2019 3:35	3	65.3	55	72.74	31	73.90	52				
1/9/2019 3:40	3	60.1	55	71.97	28	76.68	40				
1/9/2019 3:45	3	59.4	59	71.82	29	76.98	49				
1/9/2019 3:50	3	60.1	59	71.91	32	74.93	54				
1/9/2019 3:55	3	62.9	59	72.09	34	76.65	51				
1/9/2019 4:00	3	63.5	64	72.23	36	76.08	62				
1/9/2019 4:05	3	69.8	64	72.49	38	75.35	49				
1/9/2019 4:10	3	73.4	64	72.72	40	76.10	64				
1/9/2019 4:15	3	73.7	82	72.53	38	75.08	78				
1/9/2019 4:20	3	73.6	82	72.54	40	72.88	55				
1/9/2019 4:25	3	70.3	82	72.65	41	75.85	72				
1/9/2019 4:30	3	66.3	100	72.96	45	75.53	93				
1/9/2019 4:35	3	71.2	100	73.15	47	76.65	111				
1/9/2019 4:40	3	71.6	100	73.62	49	77.48	128				
1/9/2019 4:45	3	69.6	127	73.97	47	76.98	102				
1/9/2019 4:50	3	71.5	127	73.85	49	76.90	110				
1/9/2019 4:55	3	73.4	127	73.95	55	77.83	118				
1/9/2019 5:00	3	71.4	159	73.61	56	76.70	142				
1/9/2019 5:05	3	74.8	159	73.30	62	76.08	166				
1/9/2019 5:10	3	76	159	73.21	71	76.63	160				
1/9/2019 5:15	3	72.4	200	73.60	86	76.88	193				
1/9/2019 5:20	3	71.5	200	74.05	101	75.60	226				
1/9/2019 5:25	3	74.1	200	74.38	107	76.45	241				
1/9/2019 5:30	3	75.7	259	74.16	104	75.65	309				
1/9/2019 5:35	3	70.9	259	74.38	111	76.80	339				
1/9/2019 5:40	3	73.1	259	74.30	110	76.83	385				
1/9/2019 5:45	3	73.4	337	74.09	119	76.28	400				
1/9/2019 5:50	3	73.8	337	74.16	138	76.28	347				
1/9/2019 5:55	3	73	337	74.03	155	76.58	316				
1/9/2019 6:00	3	74.1	432	73.73	175	76.85	373				
1/9/2019 6:05	3	74.1	432	73.54	201	75.48	462				
1/9/2019 6:10	3	73.3	432	73.50	241	74.35	497				
1/9/2019 6:15	3	72	487	73.49	274	72.60	535				
1/9/2019 6:20	3	73.1	487	73.49	301	72.58	604				
1/9/2019 6:25	3	73.2	487	73.46	324	72.73	621				
1/9/2019 6:30	3	72.9	550	73.32	329	69.85	696				
1/9/2019 6:35	3	65.9	550	73.04	325	71.33	679				
1/9/2019 6:40	3	67.9	550	72.91	342	64.35	670				
1/9/2019 6:45	3	65	614	73.08	379	61.08	680				
1/9/2019 6:50	3	64.5	614	72.97	397	67.58	651				
1/9/2019 6:55	3	68.9	614	72.59	415	69.18	639				
1/9/2019 7:00	3	65.7	696	72.05	438	69.18	696				
1/9/2019 7:05	3	68.5	696	71.13	459	66.75	654				
1/9/2019 7:10	3	66.9	696	70.04	491	64.98	668				
1/9/2019 7:15	3	65.7	682	69.13	534	63.88	714				
1/9/2019 7:20	3	61.9	682	68.05	548	44.25	586				
1/9/2019 7:25	3	55	682	66.64	533	54.23	622				
1/9/2019 7:30	3	54.2	664	63.01	404	52.35	647				
1/9/2019 7:35	3	49.4	664	59.61	327	55.28	695				
1/9/2019 7:40	3	49.8	664	57.19	315	46.43	627				
1/9/2019 7:45	3	57.4	646	55.75	354	45.05	622				
1/9/2019 7:50	3	43.3	646	55.15	429	53.73	646				
1/9/2019 7:55	3	42.3	646	55.23	521	49.55	602				
1/9/2019 8:00	3	40	632	55.76	609	35.53	480				
1/9/2019 8:05	3	35.7	632	56.48	669	41.33	549				
1/9/2019 8:10	3	42.2	632	57.02	682	43.58	550				
1/9/2019 8:15	3	43.7	600	56.48	604	38.33	527				
1/9/2019 8:20	3	42	600	55.03	499	46.13	605				
1/9/2019 8:25	3	43	600	53.22	414	50.90	576				
1/9/2019 8:30	3	52.7	573	51.42	361	64.98	614				
1/9/2019 8:35	3	59.1	573	49.74	330	62.70	662				
1/9/2019 8:40	3	56.2	573	48.26	316	55.55	648				
1/9/2019 8:45	3	52.1	546	47.03	317	57.98	647				
1/9/2019 8:50	3	56.4	546	46.06	330	71.88	465				
1/9/2019 8:55	3	66.1	546	45.28	348	75.10	440				
1/9/2019 9:00	3	60	523	44.62	365	73.55	450				
1/9/2019 9:05	3	66.7	523	44.05	378	65.38	637				
1/9/2019 9:10	3	64.3	523	43.55	389	64.55	632				
1/9/2019 9:15	3	63.4	523	43.12	398	65.10	650				
1/9/2019 9:20	3	64.3	523	42.80	410	68.23	620				
1/9/2019 9:25	3	66.3	523	42.62	430	66.53	626				
1/9/2019 9:30	3	64.9	528	42.56	455	66.58	638				
1/9/2019 9:35	3	65.4	528	42.51	471	69.73	602				
1/9/2019 9:40	3	65	528	42.32	469	70.08	600				
1/9/2019 9:45	3	63	528	41.92	446	61.83	663				
1/9/2019 9:50	3	58.3	528	41.36	414	64.10	579				
1/9/2019 9:55	3	64.1	528	40.73	383	73.58	512				
1/9/2019 10:00	3	69.5	532	40.17	364	74.98	497				
1/9/2019 10:05	3	70.1	532	39.82	367	73.90	458				
1/9/2019 10:10	3	68.1	532	39.80	403	73.68	469				
1/9/2019 10:15	3	69.4	546	40.28	483	71.73	524				
1/9/2019 10:20	3	70.3	546	41.44	619	73.40	508				
1/9/2019 10:25	3	70.5	546	43.56	829	73.63	459				
1/9/2019 10:30	3	71.5	564	47.00	1106	73.75	484				
1/9/2019 10:35	3	72.4	564	52.02	1370	72.03	520				
1/9/2019 10:40	3	70.1	564	58.27	1446	70.05	541				
1/9/2019 10:45	3	68.4	578	64.31	1225	74.43	496				
1/9/2019 10:50	3	69.6	578	68.56	882	73.73	479				
1/9/2019 10:55	3	70.3	578	70.48	626	73.45	485				
1/9/2019 11:00	3	71.7	596	70.97	507	74.13	490				
1/9/2019 11:05	3	69	596	71.11	470	75.30	410				
1/9/2019 11:10	3	68.8	596	71.03	457	73.68	518				
1/9/2019 11:15	3	71.3	600	70.99	460	74.23	508				
1/9/2019 11:20	3	69.9	600	70.70	455	73.05	495				
1/9/2019 11:25	3	70.2	600	70.62	472	74.05	477				
1/9/2019 11:30	3	70.5	609	70.70	484	72.50	535				
1/9/2019 11:35	3	66.4	609	70.95	490	72.95	540				
1/9/2019 11:40	3	66.8	609	71.46	494	72.80	558				
1/9/2019 11:45	3	67.6	618	71.80	476	73.78	517				
1/9/2019 11:50	3	70.3	618	71.92	463	73.65	535				
1/9/2019 11:55	3	72.9	618	71.90	461	74.50	511				
1/9/2019 12:00	3	71.7	628	71.82	460	74.30	466				
1/9/2019 12:05	3	69.8	628	71.72	460	72.20	460				
1/9/2019 12:10	3	70.3	628	71.55	462	73.90	505				
1/9/2019 12:15	3	69.4	628	71.46	476	74.78	522				
1/9/2019 12:20	3	67.6	628	71.41	490	74.28	476				
1/9/2019 12:25	3	66	628	71.51	503	71.25	556				
1/9/2019 12:30	3	65.2	632	71.80	515	73.25	500				
1/9/2019 12:35	3	68.4	632	72.13	510	72.93	539				
1/9/2019 12:40	3	70.6	632	72.20	477	74.20	519				
1/9/2019 12:45	3	73.2	637	71.91	438	72.40	534				
1/9/2019 12:50	3	70.9	637	71.63	428	73.75	491				
1/9/2019 12:55	3	70	637	71.59	439	74.28	516				
1/9/2019 13:00	3	70.9	641	71.48	451	74.88	420				
1/9/2019 13:05	3	70.7	641	71.40	460	73.53	472				
1/9/2019 13:10	3	68.1	641	71.37	462	73.43	520				
1/9/2019 13:15	3	70.4	659	71.08	456	70.53	513				
1/9/2019 13:20	3	70.6	659	70.75	461	73.48	487				
1/9/2019 13:25	3	68.2	659	70.54	469	73.53	512				
1/9/2019 13:30	3	68.1	682	70.58	477	71.98	505				
1/9/2019 13:35	3	70	682	70.75	484	70.33	547				
1/9/2019 13:40	3	66.3	682	71.01	480	71.30	574				
1/9/2019 13:45	3	67.1	700	71.19	464	70.43	540				
1/9/2019 13:50	3	69.2	700	71.12	449	72.75	509				
1/9/2019 13:55	3	69.2	700	70.90	445	74.35	482				
1/9/2019 14:00	3	69.3	723	70.63	445	73.55	451				
1/9/2019 14:05	3	73.9	723	70.54	458	72.75	485				
1/9/2019 14:10	3	72.7	723	70.58	465	73.35	508				
1/9/2019 14:15	3	71.6	759	70.60	463	69.40	543				
1/9/2019 14:20	3	64	759	70.58	469	71.10	518				
1/9/2019 14:25	3	67.4	759	70.54	480	72.25	550				
1/9/2019 14:30	3	65.1	800	70.67	498	65.53	552				
1/9/2019 14:35	3	65.4	800	71.01	507	69.88	556				
1/9/2019 14:40	3	67.4	800	71.49	495	68.25	602				
1/9/2019 14:45	3	62.4	841	71.59	455	68.65	572				
1/9/2019 14:50	3	65.2	841	71.35	431	69.78	580				
1/9/2019 14:55	3	70.1	841	71.04	432	70.38	536				
1/9/2019 15:00	3	66.6	887	71.05	457	71.45	538				
1/9/2019 15:05	3	71.5	887	70.97	470	71.65	550				
1/9/2019 15:10	3	70.2	887	70.89	481	67.15	647				
1/9/2019 15:15	3	66.8	919	70.68	491	67.90	622				
1/9/2019 15:20	3	64.9	919	70.40	503	63.10	597				
1/9/2019 15:25	3	64	919	70.01	503	65.68	622				
1/9/2019 15:30	3	65	950	69.77	510	69.43	598				
1/9/2019 15:35	3	67.3	950	69.73	516	72.13	587				
1/9/2019 15:40	3	68.4	950	69.65	510	71.18	622				
1/9/2019 15:45	3	67.6	982	69.60	515	70.25	637				
1/9/2019 15:50	3	68.5	982	69.68	538	65.38	682				
1/9/2019 15:55	3	65.8	982	69.76	558	49.58	577				
1/9/2019 16:00	3	64.2	1019	69.70	563	60.20	603				
1/9/2019 16:05	3	53	1019	69.73	570	50.50	547				
1/9/2019 16:10	3	53.8	1019	69.78	572	49.63	595				
1/9/2019 16:15	3	44.4	1014	69.80	567	49.55	593				
1/9/2019 16:20	3	61	1014	69.80	564	54.18	621				
1/9/2019 16:25	3	52.9	1014	69.15	536	54.53	653				
1/9/2019 16:30	3	56.1	1009	68.46	533	51.10	653				
1/9/2019 16:35	3	46.3	1009	67.97	547	50.23	602				
1/9/2019 16:40	3	53.5	1009	67.54	556	54.18	613				
1/9/2019 16:45	3	55	1009	67.40	576	50.23	635				
1/9/2019 16:50	3	48.4	1009	67.30	585	49.75	603				
1/9/2019 16:55	3	39.2	1009	66.48	543	49.48	608				
1/9/2019 17:00	3	48.6	1009	63.19	401	53.48	624				
1/9/2019 17:05	3	51.3	1009	59.89	318	46.50	567				
1/9/2019 17:10	3	53.2	1009	57.44	301	51.90	633				
1/9/2019 17:15	3	48	937	56.02	341	51.00	628				
1/9/2019 17:20	3	52.5	937	55.43	416	55.73	663				
1/9/2019 17:25	3	61.2	937	55.05	468	54.85	652				
1/9/2019 17:30	3	51.1	859	54.64	489	50.65	625				
1/9/2019 17:35	3	55	859	54.09	485	39.80	537				
1/9/2019 17:40	3	44.3	859	53.48	475	55.43	556				
1/9/2019 17:45	3	52.3	796	52.88	465	52.18	625				
1/9/2019 17:50	3	49.2	796	52.43	469	42.28	602				
1/9/2019 17:55	3	45.8	796	52.11	481	44.08	560				
1/9/2019 18:00	3	47	737	51.95	500	49.25	542				
1/9/2019 18:05	3	43.2	737	52.09	536	53.50	597				
1/9/2019 18:10	3	56.8	737	52.70	602	43.25	559				
1/9/2019 18:15	3	43.3	678	53.87	691	44.10	568				
1/9/2019 18:20	3	43.9	678	55.29	750	43.70	604				
1/9/2019 18:25	3	41.9	678	55.81	692	51.95	625				
1/9/2019 18:30	3	45.3	614	55.12	566	48.35	587				
1/9/2019 18:35	3	53.6	614	53.82	459	51.63	559				
1/9/2019 18:40	3	54.6	614	52.55	402	65.25	555				
1/9/2019 18:45	3	65.7	559	51.60	389	72.08	486				
1/9/2019 18:50	3	70.7	559	50.84	393	72.20	496				
1/9/2019 18:55	3	72.2	559	50.17	399	73.03	429				
1/9/2019 19:00	3	71.1	514	49.65	411	72.60	421				
1/9/2019 19:05	3	71.9	514	49.28	429	71.95	417				
1/9/2019 19:10	3	69.3	514	49.18	462	72.33	386				
1/9/2019 19:15	3	67.7	482	49.60	530	72.65	412				
1/9/2019 19:20	3	70.9	482	50.86	650	73.55	386				
1/9/2019 19:25	3	70.4	482	53.27	817	73.68	367				
1/9/2019 19:30	3	74.4	455	56.84	964	74.43	346				
1/9/2019 19:35	3	69.3	455	61.10	993	74.18	294				
1/9/2019 19:40	3	68.2	455	65.03	860	74.43	309				
1/9/2019 19:45	3	68.3	432	67.85	667	73.15	331				
1/9/2019 19:50	3	66.2	432	69.59	521	75.03	283				
1/9/2019 19:55	3	74.7	432	70.50	439	75.68	238				
1/9/2019 20:00	3	73.9	409	70.95	399	75.33	301				
1/9/2019 20:05	3	72.6	409	71.23	379	74.20	291				
1/9/2019 20:10	3	73.4	409	71.49	364	74.90	346				
1/9/2019 20:15	3	70.6	400	71.84	346	75.53	302				
1/9/2019 20:20	3	73.2	400	71.98	322	74.70	333				
1/9/2019 20:25	3	67	400	71.78	302	75.05	289				
1/9/2019 20:30	3	65.1	396	71.67	289	75.48	293				
1/9/2019 20:35	3	68.2	396	71.89	286	74.13	308				
1/9/2019 20:40	3	65.5	396	72.17	282	74.83	300				
1/9/2019 20:45	3	64.4	391	72.32	282	73.68	284				
1/9/2019 20:50	3	77.5	391	72.36	288	74.70	271				
1/9/2019 20:55	3	71.7	391	72.27	295	73.45	268				
1/9/2019 21:00	3	70.4	387	72.33	307	74.60	268				
1/9/2019 21:05	3	69.6	387	72.41	303	75.18	291				
1/9/2019 21:10	3	73.5	387	72.56	294	75.05	266				
1/9/2019 21:15	3	68.9	364	72.63	284	73.15	305				
1/9/2019 21:20	3	66.2	364	72.71	281	75.78	292				
1/9/2019 21:25	3	70.5	364	72.88	277	75.73	240				
1/9/2019 21:30	3	71.6	350	72.98	270	73.05	252				
1/9/2019 21:35	3	70.8	350	72.86	256	72.80	252				
1/9/2019 21:40	3	69.4	350	72.49	249	71.38	224				
1/9/2019 21:45	3	69.4	332	72.33	247	75.05	207				
1/9/2019 21:50	3	70.9	332	72.37	248	74.83	227				
1/9/2019 21:55	3	70.5	332	72.42	255	74.65	199				
1/9/2019 22:00	3	67.6	318	72.68	266	74.43	194				
1/9/2019 22:05	3	68.3	318	72.82	258	74.28	235				
1/9/2019 22:10	3	67.6	318	73.05	247	73.38	255				
1/9/2019 22:15	3	65.8	296	73.28	240	73.30	242				
1/9/2019 22:20	3	69.6	296	73.29	224	73.58	210				
1/9/2019 22:25	3	69.6	296	73.20	205	74.70	145				
1/9/2019 22:30	3	70	273	72.94	192	75.63	152				
1/9/2019 22:35	3	73.2	273	72.31	174	76.10	177				
1/9/2019 22:40	3	75.2	273	71.40	162	75.75	139				
1/9/2019 22:45	3	74.6	255	70.72	164	75.68	157				
1/9/2019 22:50	3	71.7	255	70.45	173	75.68	144				
1/9/2019 22:55	3	65.6	255	70.74	185	76.90	125				
1/9/2019 23:00	3	70.8	241	71.24	186	75.33	116				
1/9/2019 23:05	3	75.4	241	71.36	171	77.00	110				
1/9/2019 23:10	3	73.1	241	71.22	156	75.43	133				
1/9/2019 23:15	3	71.1	205	71.19	153	74.93	113				
1/9/2019 23:20	3	71.9	205	71.19	152	77.03	86				
1/9/2019 23:25	3	70.9	205	71.21	148	75.63	70				
1/9/2019 23:30	3	69.2	177	71.37	143	76.15	101				
1/9/2019 23:35	3	68.9	177	71.58	137	76.83	71				
1/9/2019 23:40	3	67.9	177	71.70	129	76.40	71				
1/9/2019 23:45	3	67	150	71.56	118	75.83	70				
1/9/2019 23:50	3	67.4	150	71.23	113	75.80	64				
1/9/2019 23:55	3	72.9	150	71.36	114	74.90	75				
1/10/2019 0:00	4	73.3	132	75.79	56	73.05	55				
1/10/2019 0:05	4	69	132	75.79	81	76.00	82				
1/10/2019 0:10	4	69.3	132	75.77	68	73.58	69				
1/10/2019 0:15	4	69.3	114	75.75	53	75.00	54				
1/10/2019 0:20	4	68.9	114	75.72	60	76.28	61				
1/10/2019 0:25	4	69.5	114	75.70	45	75.05	46				
1/10/2019 0:30	4	64.9	100	75.68	53	74.95	62				
1/10/2019 0:35	4	65.3	100	75.66	40	73.78	41				
1/10/2019 0:40	4	65.5	100	74.73	40	75.45	39				
1/10/2019 0:45	4	65.5	87	74.70	45	74.05	47				
